127.0.0.1 - - [18/Apr/2020:00:00:11 -0300] "GET / HTTP/1.1" 404 706
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:02:45 -0300] "GET /rest-risterp/add.png HTTP/1.1" 404 726
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:02:57 -0300] "GET /add.png HTTP/1.1" 404 713
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:02:57 -0300] "GET /iadd.png HTTP/1.1" 404 714
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:02:58 -0300] "GET /icadd.png HTTP/1.1" 404 715
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:02:58 -0300] "GET /icoadd.png HTTP/1.1" 404 716
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:02:58 -0300] "GET /iconadd.png HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:02:58 -0300] "GET /iconsadd.png HTTP/1.1" 404 718
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:02:59 -0300] "GET /icons/add.png HTTP/1.1" 404 719
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:02 -0300] "GET /rest-risterp/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:05 -0300] "GET /rest-risterp/c HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:05 -0300] "GET /rest-risterp/i HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:05 -0300] "GET /rest-risterp/ic HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:05 -0300] "GET /rest-risterp/ico HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:06 -0300] "GET /rest-risterp/icon HTTP/1.1" 404 723
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:06 -0300] "GET /rest-risterp/icons HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:06 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:06 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:07 -0300] "GET /rest-risterp/icons/a HTTP/1.1" 404 726
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:07 -0300] "GET /rest-risterp/icons/ad HTTP/1.1" 404 727
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:07 -0300] "GET /rest-risterp/icons/add HTTP/1.1" 404 728
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:07 -0300] "GET /rest-risterp/icons/add. HTTP/1.1" 404 729
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:07 -0300] "GET /rest-risterp/icons/add.p HTTP/1.1" 404 730
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:04:08 -0300] "GET /rest-risterp/icons/add.pn HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:09:49 -0300] "GET /rest-risterp/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:09:56 -0300] "GET /rest-risterp/icons/edit.png HTTP/1.1" 200 1090
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:17 -0300] "GET /rest-risterp/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:27 -0300] "GET /rest-risterp/i HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:27 -0300] "GET /rest-risterp/ic HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:27 -0300] "GET /rest-risterp/ico HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:27 -0300] "GET /rest-risterp/icon HTTP/1.1" 404 723
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:27 -0300] "GET /rest-risterp/icone HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:28 -0300] "GET /rest-risterp/icon HTTP/1.1" 404 723
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:28 -0300] "GET /rest-risterp/icons HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:28 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:29 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:30 -0300] "GET /rest-risterp/icons/a HTTP/1.1" 404 726
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:30 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:30 -0300] "GET /rest-risterp/icons/s HTTP/1.1" 404 726
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:30 -0300] "GET /rest-risterp/icons/sa HTTP/1.1" 404 727
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:30 -0300] "GET /rest-risterp/icons/sav HTTP/1.1" 404 728
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:31 -0300] "GET /rest-risterp/icons/save HTTP/1.1" 404 729
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:31 -0300] "GET /rest-risterp/icons/save. HTTP/1.1" 404 730
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:31 -0300] "GET /rest-risterp/icons/save.p HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:31 -0300] "GET /rest-risterp/icons/save.pn HTTP/1.1" 404 732
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:12:31 -0300] "GET /rest-risterp/icons/save.png HTTP/1.1" 200 647
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:13 -0300] "GET /rest-risterp/i HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:13 -0300] "GET /rest-risterp/ic HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:13 -0300] "GET /rest-risterp/ico HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:13 -0300] "GET /rest-risterp/icon HTTP/1.1" 404 723
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:13 -0300] "GET /rest-risterp/icons HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:13 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:14 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:15 -0300] "GET /rest-risterp/icons/c HTTP/1.1" 404 726
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:15 -0300] "GET /rest-risterp/icons/ca HTTP/1.1" 404 727
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:15 -0300] "GET /rest-risterp/icons/can HTTP/1.1" 404 728
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:15 -0300] "GET /rest-risterp/icons/canc HTTP/1.1" 404 729
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:15 -0300] "GET /rest-risterp/icons/cance HTTP/1.1" 404 730
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:16 -0300] "GET /rest-risterp/icons/cancel HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:16 -0300] "GET /rest-risterp/icons/cancel. HTTP/1.1" 404 732
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:16 -0300] "GET /rest-risterp/icons/cancel.p HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:16 -0300] "GET /rest-risterp/icons/cancel.pn HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:14:16 -0300] "GET /rest-risterp/icons/cancel.png HTTP/1.1" 200 704
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:17 -0300] "GET /rest-risterp/ HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:21 -0300] "GET /rest-risterp/i HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:21 -0300] "GET /rest-risterp/ic HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:21 -0300] "GET /rest-risterp/ico HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:21 -0300] "GET /rest-risterp/icon HTTP/1.1" 404 723
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:22 -0300] "GET /rest-risterp/icons HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:22 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:22 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:23 -0300] "GET /rest-risterp/icons/d HTTP/1.1" 404 726
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:23 -0300] "GET /rest-risterp/icons/de HTTP/1.1" 404 727
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:23 -0300] "GET /rest-risterp/icons/del HTTP/1.1" 404 728
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:23 -0300] "GET /rest-risterp/icons/dele HTTP/1.1" 404 729
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:24 -0300] "GET /rest-risterp/icons/delet HTTP/1.1" 404 730
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:24 -0300] "GET /rest-risterp/icons/delete HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:24 -0300] "GET /rest-risterp/icons/delete. HTTP/1.1" 404 732
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:24 -0300] "GET /rest-risterp/icons/delete.p HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:24 -0300] "GET /rest-risterp/icons/delete.pn HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:15:24 -0300] "GET /rest-risterp/icons/delete.png HTTP/1.1" 200 543
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:19 -0300] "GET /rest-risterp/i HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:20 -0300] "GET /rest-risterp/ic HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:20 -0300] "GET /rest-risterp/ico HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:20 -0300] "GET /rest-risterp/icon HTTP/1.1" 404 723
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:20 -0300] "GET /rest-risterp/icons HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:20 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:21 -0300] "GET /rest-risterp/icons/ HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:40 -0300] "GET /rest-risterp/icons/s HTTP/1.1" 404 726
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:40 -0300] "GET /rest-risterp/icons/se HTTP/1.1" 404 727
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:40 -0300] "GET /rest-risterp/icons/sea HTTP/1.1" 404 728
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:40 -0300] "GET /rest-risterp/icons/sear HTTP/1.1" 404 729
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:40 -0300] "GET /rest-risterp/icons/searc HTTP/1.1" 404 730
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:40 -0300] "GET /rest-risterp/icons/search HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:41 -0300] "GET /rest-risterp/icons/search. HTTP/1.1" 404 732
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:42 -0300] "GET /rest-risterp/icons/search.p HTTP/1.1" 404 733
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:42 -0300] "GET /rest-risterp/icons/search.pn HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:16:42 -0300] "GET /rest-risterp/icons/search.png HTTP/1.1" 200 1157
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:17:17 -0300] "GET /rest-risterp/icons/print.png HTTP/1.1" 404 734
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/ HTTP/1.1" 200 4362
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/css/estilos.css HTTP/1.1" 200 2796
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/css/empresa-sel.css HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/css/grid.css HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/js/functions.js HTTP/1.1" 200 3749
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/js/grid.js HTTP/1.1" 200 2872
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/js/parceiros.js HTTP/1.1" 200 1172
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/icons/menu.png HTTP/1.1" 200 6601
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/img/rist_erp_verde.png HTTP/1.1" 200 20538
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/img/rist_erp.png HTTP/1.1" 200 20493
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:21 -0300] "GET /rest-risterp/icons/rist_erp_verde_ico.ico HTTP/1.1" 200 105669
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:23 -0300] "GET /rest-risterp/rest/usuarios/validar/MANUEL.TUSSET/1234 HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:23 -0300] "GET /rest-risterp/rest/usuarios_empresas/empresas/1 HTTP/1.1" 200 373
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:24 -0300] "GET /rest-risterp/css/icons/add.png HTTP/1.1" 404 736
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:24 -0300] "GET /rest-risterp/css/icons/edit.png HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:24 -0300] "GET /rest-risterp/css/icons/save.png HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:24 -0300] "GET /rest-risterp/css/icons/delete.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:24 -0300] "GET /rest-risterp/css/icons/cancel.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:24 -0300] "GET /rest-risterp/css/icons/search.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:19:24 -0300] "GET /rest-risterp/css/icons/print.png HTTP/1.1" 404 738
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/ HTTP/1.1" 200 4362
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/css/estilos.css HTTP/1.1" 200 2810
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/css/empresa-sel.css HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/css/grid.css HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/js/functions.js HTTP/1.1" 200 3749
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/js/grid.js HTTP/1.1" 200 2872
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/js/parceiros.js HTTP/1.1" 200 1172
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/img/rist_erp_verde.png HTTP/1.1" 200 20538
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/icons/menu.png HTTP/1.1" 200 6601
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/img/rist_erp.png HTTP/1.1" 200 20493
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:03 -0300] "GET /rest-risterp/icons/rist_erp_verde_ico.ico HTTP/1.1" 200 105669
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:04 -0300] "GET /rest-risterp/rest/usuarios/validar/MANUEL.TUSSET/1234 HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:04 -0300] "GET /rest-risterp/rest/usuarios_empresas/empresas/1 HTTP/1.1" 200 373
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:05 -0300] "GET /rest-risterp/css/icons/add.png HTTP/1.1" 404 736
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:05 -0300] "GET /rest-risterp/css/icons/edit.png HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:05 -0300] "GET /rest-risterp/css/icons/search.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:05 -0300] "GET /rest-risterp/css/icons/cancel.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:05 -0300] "GET /rest-risterp/css/icons/delete.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:05 -0300] "GET /rest-risterp/css/icons/save.png HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:20:05 -0300] "GET /rest-risterp/css/icons/print.png HTTP/1.1" 404 738
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:06 -0300] "GET /rest-risterp/ HTTP/1.1" 200 4362
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:06 -0300] "GET /rest-risterp/css/estilos.css HTTP/1.1" 200 3018
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:06 -0300] "GET /rest-risterp/css/empresa-sel.css HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:06 -0300] "GET /rest-risterp/css/grid.css HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:06 -0300] "GET /rest-risterp/js/functions.js HTTP/1.1" 200 3749
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:06 -0300] "GET /rest-risterp/js/grid.js HTTP/1.1" 200 2872
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:06 -0300] "GET /rest-risterp/js/parceiros.js HTTP/1.1" 200 1172
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:07 -0300] "GET /rest-risterp/img/rist_erp_verde.png HTTP/1.1" 200 20538
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:07 -0300] "GET /rest-risterp/icons/menu.png HTTP/1.1" 200 6601
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:07 -0300] "GET /rest-risterp/img/rist_erp.png HTTP/1.1" 200 20493
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:07 -0300] "GET /rest-risterp/icons/rist_erp_verde_ico.ico HTTP/1.1" 200 105669
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:08 -0300] "GET /rest-risterp/rest/usuarios/validar/MANUEL.TUSSET/1234 HTTP/1.1" 200 4
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:08 -0300] "GET /rest-risterp/rest/usuarios_empresas/empresas/1 HTTP/1.1" 200 373
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:09 -0300] "GET /rest-risterp/css/icons/add.png HTTP/1.1" 404 736
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:09 -0300] "GET /rest-risterp/css/icons/edit.png HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:09 -0300] "GET /rest-risterp/css/icons/delete.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:09 -0300] "GET /rest-risterp/css/icons/save.png HTTP/1.1" 404 737
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:09 -0300] "GET /rest-risterp/css/icons/cancel.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:09 -0300] "GET /rest-risterp/css/icons/search.png HTTP/1.1" 404 739
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:09 -0300] "GET /rest-risterp/css/icons/print.png HTTP/1.1" 404 738
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:15 -0300] "GET /rest-risterp/css/icons/add.png HTTP/1.1" 404 736
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:15 -0300] "GET /favicon.ico HTTP/1.1" 404 717
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:15 -0300] "GET /rest-risterp/css/icons/add.png HTTP/1.1" 404 736
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:22:56 -0300] "GET /icons/add.png HTTP/1.1" 404 719
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:01 -0300] "GET /icons/add.png HTTP/1.1" 404 719
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:01 -0300] "GET /icons/add.png HTTP/1.1" 404 719
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:11 -0300] "GET /ricons/add.png HTTP/1.1" 404 720
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:11 -0300] "GET /reicons/add.png HTTP/1.1" 404 721
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:11 -0300] "GET /resicons/add.png HTTP/1.1" 404 722
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:11 -0300] "GET /resticons/add.png HTTP/1.1" 404 723
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:11 -0300] "GET /rest-icons/add.png HTTP/1.1" 404 724
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:12 -0300] "GET /rest-ricons/add.png HTTP/1.1" 404 725
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:12 -0300] "GET /rest-riicons/add.png HTTP/1.1" 404 726
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:12 -0300] "GET /rest-risicons/add.png HTTP/1.1" 404 727
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:12 -0300] "GET /rest-risticons/add.png HTTP/1.1" 404 728
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:12 -0300] "GET /rest-risteicons/add.png HTTP/1.1" 404 729
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:13 -0300] "GET /rest-ristericons/add.png HTTP/1.1" 404 730
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:13 -0300] "GET /rest-risterpicons/add.png HTTP/1.1" 404 731
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:14 -0300] "GET /rest-risterp/icons/add.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:34 -0300] "GET /rest-risterp/ HTTP/1.1" 200 4362
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:34 -0300] "GET /rest-risterp/css/estilos.css HTTP/1.1" 200 3116
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:34 -0300] "GET /rest-risterp/css/grid.css HTTP/1.1" 200 764
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:34 -0300] "GET /rest-risterp/css/empresa-sel.css HTTP/1.1" 200 538
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:34 -0300] "GET /rest-risterp/js/functions.js HTTP/1.1" 200 3749
0:0:0:0:0:0:0:1 - - [18/Apr/2020:00:23:34 -0300] "GET /rest-risterp/js/grid.js HTTP/1.1" 200 2872
